,Natural Gas Price,Frequency_Containment_Reserve_Procurement price [€/MW],Automatic_Frequency_Restoration_Reserve_Procurement price (+) [€/MW],Manual_Frequency_Restoration_Reserve_Procurement price (+) [€/MW],Manual_Frequency_Restoration_Reserve_Procurement price (-) [€/MW]
53,1.3298795717822882,0.8459516580177147,-1.6964850580938182,-1.8599394340084128,-1.085749522108021
54,1.3298795717822882,0.8459516580177147,-1.6964850580938182,-1.8599394340084128,-1.085749522108021
55,1.3298795717822882,-0.8214480923494941,-1.5769816292679109,-1.6055518246190204,-1.3372599875185878
56,1.3298795717822882,-1.377248009138564,-1.5371471529926084,-1.5207559548225562,-1.4210968093221104
57,1.3298795717822882,-1.377248009138564,-1.5371471529926084,-1.5207559548225562,-1.4210968093221104
58,1.3298795717822882,-1.377248009138564,-1.5371471529926084,-1.5207559548225562,-1.4210968093221104
59,1.3298795717822882,-1.5454723162972732,-1.6666092008873414,-1.7227696446317795,-1.471907004354548
60,1.3298795717822882,-1.6015470853501763,-1.7097632168522523,-1.790107541234854,-1.4888437360320272
61,1.3298795717822882,-1.6015470853501763,-1.7097632168522523,-1.790107541234854,-1.4888437360320272
62,1.3298795717822882,-1.6015470853501763,-1.7097632168522523,-1.790107541234854,-1.4888437360320272
63,1.3298795717822882,-1.1908818649333268,-1.3475184482237204,-1.0493906786010356,-1.5193298530514905
64,1.3298795717822882,-1.0539934581277102,-1.2267701920142096,-0.802485057723096,-1.5294918920579776
65,1.3298795717822882,-1.0539934581277102,-1.2267701920142096,-0.802485057723096,-1.5294918920579776
66,1.3298795717822882,-1.0539934581277102,-1.2267701920142096,-0.802485057723096,-1.5294918920579776
67,1.3298795717822882,-0.3613051345330242,-1.3861080971154196,-1.5880938514256309,-1.382142326463908
68,1.3298795717822882,-0.1304090266681288,-1.4392207321491564,-1.8499634493264756,-1.333025804599218
69,1.3298795717822882,-0.1304090266681288,-1.4392207321491564,-1.8499634493264756,-1.333025804599218
70,1.3298795717822882,-0.1304090266681288,-1.4392207321491564,-1.8499634493264756,-1.333025804599218
71,1.4592836737628616,2.417694449412324,-1.6931655184042098,-1.9023373689066447,-0.8630315005491679
72,1.4592836737628616,3.2670622747724742,-1.7778137804892276,-1.9197953421000344,-0.7063667325324846
73,1.4592836737628616,3.2670622747724742,-1.7778137804892276,-1.9197953421000344,-0.7063667325324846
74,1.4592836737628616,3.2670622747724742,-1.7778137804892276,-1.9197953421000344,-0.7063667325324846
75,1.4592836737628616,3.563928699170197,-1.7292655125287026,-1.8898673880542236,-0.5768007351997682
76,1.4592836737628616,3.6628841739694384,-1.7130827565418612,-1.8798914033722864,-0.533612069422196
77,1.4592836737628616,3.6628841739694384,-1.7130827565418612,-1.8798914033722864,-0.533612069422196
78,1.4592836737628616,3.6628841739694384,-1.7130827565418612,-1.8798914033722864,-0.533612069422196
79,1.4592836737628616,1.4462815384664427,-1.584865536030731,-1.5731298744027251,-1.148415429314694
80,1.4592836737628616,0.7074139932987775,-1.542126462527021,-1.4708760314128717,-1.3533498826121932
81,1.4592836737628616,0.7074139932987775,-1.542126462527021,-1.4708760314128717,-1.3533498826121932
82,1.4592836737628616,0.7074139932987775,-1.542126462527021,-1.4708760314128717,-1.3533498826121932
83,1.4592836737628616,1.0883925712758546,-1.6603850639693256,-1.7177816522908111,-1.404160077644631
84,1.4592836737628616,1.215385430601547,-1.6998045977834269,-1.8000835259167909,-1.4210968093221104
85,1.4592836737628616,1.215385430601547,-1.6998045977834269,-1.8000835259167909,-1.4210968093221104
86,1.4592836737628616,1.215385430601547,-1.6998045977834269,-1.8000835259167909,-1.4210968093221104
87,1.4592836737628616,0.3396294786282655,-1.401046025718658,-1.1042585943516885,-1.4795285336094135
88,1.4592836737628616,0.047710827970505,-1.301459835030402,-0.8723169504966545,-1.499005775038515
89,1.4592836737628616,0.047710827970505,-1.301459835030402,-0.8723169504966545,-1.499005775038515
90,1.4592836737628616,0.047710827970505,-1.301459835030402,-0.8723169504966545,-1.499005775038515
91,1.4592836737628616,1.1609599194619649,-1.4433701567611672,-1.6279977901533784,-1.3287916216798483
92,1.4592836737628616,1.5320429499591182,-1.490673597338089,-1.8798914033722864,-1.272053570560293
93,1.4592836737628616,1.5320429499591182,-1.490673597338089,-1.8798914033722864,-1.272053570560293
94,1.4592836737628616,1.5320429499591182,-1.490673597338089,-1.8798914033722864,-1.272053570560293
95,1.494575701575745,1.893230432976347,-1.694825288249014,-1.9098193574180973,-0.6928173471905011
96,1.494575701575745,2.0136262606487567,-1.7628758518859893,-1.9197953421000344,-0.4997386060672373
97,1.494575701575745,2.0136262606487567,-1.7628758518859893,-1.9197953421000344,-0.4997386060672373
98,1.494575701575745,2.0136262606487567,-1.7628758518859893,-1.9197953421000344,-0.4997386060672373
99,1.494575701575745,2.6518890731038605,-1.7217965482270834,-1.8973493765656764,0.0134443637603849
100,1.494575701575745,2.864643343922228,-1.7081034470074483,-1.8898673880542236,0.1845053537029256
101,1.494575701575745,2.864643343922228,-1.7081034470074483,-1.8898673880542236,0.1845053537029256
102,1.494575701575745,2.864643343922228,-1.7081034470074483,-1.8898673880542236,0.1845053537029256
103,1.494575701575745,0.0790467283235976,-1.5910896729487471,-1.665407732710642,-1.0476418758336925
104,1.494575701575745,-0.8494854768759458,-1.552085081595847,-1.590587847596115,-1.4583576190125649
105,1.494575701575745,-0.8494854768759458,-1.552085081595847,-1.590587847596115,-1.4583576190125649
106,1.494575701575745,-0.8494854768759458,-1.552085081595847,-1.590587847596115,-1.4583576190125649
107,1.494575701575745,-1.096874163874048,-1.657895409202119,-1.7551915948480743,-1.4939247555352713
108,1.494575701575745,-1.179337059540082,-1.6931655184042098,-1.810059510598728,-1.5057804677095068
109,1.494575701575745,-1.179337059540082,-1.6931655184042098,-1.810059510598728,-1.5057804677095068
110,1.494575701575745,-1.179337059540082,-1.6931655184042098,-1.810059510598728,-1.5057804677095068
111,1.494575701575745,-1.4415690677580704,-1.3122483390216295,-0.9795587858274768,-1.5438881139838352
112,1.494575701575745,-1.5289797371640663,-1.185275945894103,-0.7027252109037264,-1.5565906627419446
113,1.494575701575745,-1.5289797371640663,-1.185275945894103,-0.7027252109037264,-1.5565906627419446
114,1.494575701575745,-1.5289797371640663,-1.185275945894103,-0.7027252109037264,-1.5565906627419446
115,1.494575701575745,-1.4399198098447497,-1.352082815296932,-1.5556719012093356,-1.4295651751608498
116,1.494575701575745,-1.4102331674049775,-1.4076851050978754,-1.8399874646445389,-1.3872233459671517
117,1.494575701575745,-1.4102331674049775,-1.4076851050978754,-1.8399874646445389,-1.3872233459671517
118,1.494575701575745,-1.4102331674049775,-1.4076851050978754,-1.8399874646445389,-1.3872233459671517
119,1.0828353770921022,0.3016965466218897,-1.674078165188961,-1.907325361247613,-1.0950647245306342
120,1.0828353770921022,0.8723397846308456,-1.7628758518859893,-1.9297713267819712,-0.9976785173851284
121,1.0828353770921022,0.8723397846308456,-1.7628758518859893,-1.9297713267819712,-0.9976785173851284
122,1.0828353770921022,0.8723397846308456,-1.7628758518859893,-1.9297713267819712,-0.9976785173851284
123,1.0828353770921022,1.0999373766690994,-1.7342448220631157,-1.9148073497590656,-0.7537895812294266
124,1.0828353770921022,1.1758032406818508,-1.7247011454554908,-1.9098193574180973,-0.6724932691775259
125,1.0828353770921022,1.1758032406818508,-1.7247011454554908,-1.9098193574180973,-0.6724932691775259
126,1.0828353770921022,1.1758032406818508,-1.7247011454554908,-1.9098193574180973,-0.6724932691775259
127,1.0828353770921022,-0.3629543924463449,-1.626359782150838,-1.737733621654685,-1.3050801973313773
128,1.0828353770921022,-0.8758736034890766,-1.5935793277159536,-1.680371709733547,-1.5159425067159942
129,1.0828353770921022,-0.8758736034890766,-1.5935793277159536,-1.680371709733547,-1.5159425067159942
130,1.0828353770921022,-0.8758736034890766,-1.5935793277159536,-1.680371709733547,-1.5159425067159942
131,1.0828353770921022,-1.2667477289460782,-1.6744931076501617,-1.8150475029396964,-1.5362665847289696
132,1.0828353770921022,-1.397039104098412,-1.7014643676282313,-1.8599394340084128,-1.543041277399961
133,1.0828353770921022,-1.397039104098412,-1.7014643676282313,-1.8599394340084128,-1.543041277399961
134,1.0828353770921022,-1.397039104098412,-1.7014643676282313,-1.8599394340084128,-1.543041277399961
135,1.0828353770921022,-1.2139714757198163,-1.345443735917715,-1.3062722841609118,-1.5786084139226677
136,1.0828353770921022,-1.152948932926951,-1.2267701920142096,-1.1217165675450782,-1.5904641260969032
137,1.0828353770921022,-1.152948932926951,-1.2267701920142096,-1.1217165675450782,-1.5904641260969032
138,1.0828353770921022,-1.152948932926951,-1.2267701920142096,-1.1217165675450782,-1.5904641260969032
139,1.0828353770921022,-1.2519044077261925,-1.3885977518826258,-1.6828657059040315,-1.4964652652868933
140,1.0828353770921022,-1.2848895659926056,-1.4425402718387648,-1.8699154186903493,-1.4651323116835566
141,1.0828353770921022,-1.2848895659926056,-1.4425402718387648,-1.8699154186903493,-1.4651323116835566
142,1.0828353770921022,-1.2848895659926056,-1.4425402718387648,-1.8699154186903493,-1.4651323116835566
143,1.359837319394179,-0.3349170079198933,-1.6877712664085962,-1.9222893382705184,-1.239026943789208
144,1.2596777149707543,-0.0182594885623225,-1.7695149312652063,-1.939747311463908,-1.1636584878244252
145,0.7513407828176824,-0.0182594885623225,-1.7695149312652063,-1.939747311463908,-1.1636584878244252
146,0.6807091136137422,-0.0182594885623225,-1.7695149312652063,-1.939747311463908,-1.1636584878244252
147,0.8894479266262647,0.3775624106346412,-1.7458632109767456,-1.9322653229524556,-1.051876058753062
148,0.9177639257519464,0.5095030437002953,-1.737979304213925,-1.9297713267819712,-1.0146152490626077
149,0.958529686352224,0.5095030437002953,-1.737979304213925,-1.9297713267819712,-1.0146152490626077
150,0.8848377452854085,0.5095030437002953,-1.737979304213925,-1.9297713267819712,-1.0146152490626077
151,0.999622481779017,-0.6928059751104811,-1.65831035166332,-1.7950955335758223,-1.4337993580802195
152,1.0124699579911765,-1.0935756480474066,-1.6317540341464518,-1.7502036025071062,-1.5735273944194237
153,1.0281356554184558,-1.0935756480474066,-1.6317540341464518,-1.7502036025071062,-1.5735273944194237
154,1.287606096489022,-1.0935756480474066,-1.6317540341464518,-1.7502036025071062,-1.5735273944194237
155,1.368997940722506,-1.4003376199250532,-1.7039540223954377,-1.8624334301788967,-1.591310962680777
156,1.3296255840828888,-1.5025916105509356,-1.7280206851450997,-1.8998433727361603,-1.5972388187678948
157,0.9354975715290544,-1.5025916105509356,-1.7280206851450997,-1.8998433727361603,-1.5972388187678948
158,0.9386125361802408,-1.5025916105509356,-1.7280206851450997,-1.8998433727361603,-1.5972388187678948
159,0.6700263499153463,-0.8494854768759458,-1.46785176197203,-1.4808520160948084,-1.5972388187678948
160,0.6224242712520384,-0.6317834323176158,-1.381128787581007,-1.3411882305476912,-1.5972388187678948
161,0.9085155154864848,-0.6317834323176158,-1.381128787581007,-1.3411882305476912,-1.5972388187678948
162,1.356007702309063,-0.6317834323176158,-1.381128787581007,-1.3411882305476912,-1.5972388187678948
163,1.5204950010129572,-0.2953348180001969,-1.4769804961184534,-1.760179587189043,-1.4905374091997756
164,1.2962380208636763,-0.1831852798943906,-1.5089310656309358,-1.8998433727361603,-1.4549702726770688
165,1.3179232907152094,-0.1831852798943906,-1.5089310656309358,-1.8998433727361603,-1.4549702726770688
166,1.268923881429516,-0.1831852798943906,-1.5089310656309358,-1.8998433727361603,-1.4549702726770688
167,1.5006813464250086,3.027919877340975,-1.7105931017746547,-1.937253315293424,-1.0713533001821631
168,1.081485805895325,4.098288263086097,-1.7778137804892276,-1.949723296145845,-0.9434809760171946
169,0.7635496155478724,4.098288263086097,-1.7778137804892276,-1.949723296145845,-0.9434809760171946
170,0.7613891101716713,4.098288263086097,-1.7778137804892276,-1.949723296145845,-0.9434809760171946
171,0.8073863060928499,3.925116182187426,-1.766610334036799,-1.9422413076343925,-0.8698061932201596
172,0.6856785845024258,3.8673921552212014,-1.7628758518859893,-1.939747311463908,-0.8452479322878148
173,1.1256388731849936,3.8673921552212014,-1.7628758518859893,-1.939747311463908,-0.8452479322878148
174,1.1769081734235096,3.8673921552212014,-1.7628758518859893,-1.939747311463908,-0.8452479322878148
175,1.434445014070406,1.3390797741005982,-1.6906758636370034,-1.83499947230357,-1.1805952195019045
176,1.246389611217895,0.4963089803937301,-1.6666092008873414,-1.8000835259167909,-1.292377648573268
177,1.3449232972113785,0.4963089803937301,-1.6666092008873414,-1.8000835259167909,-1.292377648573268
178,1.2743732464761486,0.4963089803937301,-1.6666092008873414,-1.8000835259167909,-1.292377648573268
179,1.331359766186102,0.9515041644702378,-1.736319534369121,-1.8898673880542236,-1.4854563896965316
180,1.197467332787512,1.1032358924957408,-1.7595563121963806,-1.9197953421000344,-1.549815970070953
181,1.198159266678605,1.1032358924957408,-1.7595563121963806,-1.9197953421000344,-1.549815970070953
182,1.1012414019849128,1.1032358924957408,-1.7595563121963806,-1.9197953421000344,-1.549815970070953
183,0.7260572884469643,-0.1831852798943906,-1.5305080736133911,-1.590587847596115,-1.5777615773387936
184,0.5414977364329537,-0.6119923373577677,-1.4541586607523949,-1.4808520160948084,-1.5870767797614072
185,1.027054421064924,-0.6119923373577677,-1.4541586607523949,-1.4808520160948084,-1.5870767797614072
186,0.7022737788551536,-0.6119923373577677,-1.4541586607523949,-1.4808520160948084,-1.5870767797614072
187,1.1725142389533596,-0.290387044260235,-1.5251138216177775,-1.802577522087275,-1.5286450554741038
188,1.1993327775826714,-0.1831852798943906,-1.5487655419062385,-1.9098193574180973,-1.5091678140450029
189,1.2810090243153722,-0.1831852798943906,-1.5487655419062385,-1.9098193574180973,-1.5091678140450029
190,1.4415037494725675,-0.1831852798943906,-1.5487655419062385,-1.9098193574180973,-1.5091678140450029
191,1.3416435810532492,2.622202430664088,-1.7168172386926708,-1.939747311463908,-0.7038262227808627
192,1.3416435810532492,3.5573316675169147,-1.772834470954815,-1.949723296145845,-0.4353790256928161
193,1.3416435810532492,3.5573316675169147,-1.772834470954815,-1.949723296145845,-0.4353790256928161
194,1.3416435810532492,3.5573316675169147,-1.772834470954815,-1.949723296145845,-0.4353790256928161
195,1.3416435810532492,2.137320604147808,-1.736734476830322,-1.93475931912294,-0.511594318241473
196,1.3416435810532492,1.6639835830247722,-1.7247011454554908,-1.9297713267819712,-0.5369994157576917
197,1.3416435810532492,1.6639835830247722,-1.7247011454554908,-1.9297713267819712,-0.5369994157576917
198,1.3416435810532492,1.6639835830247722,-1.7247011454554908,-1.9297713267819712,-0.5369994157576917
199,1.3416435810532492,-0.6515745272774641,-1.620135645232822,-1.802577522087275,-1.2762877534796626
200,1.3416435810532492,-1.4234272307115428,-1.585280478491932,-1.760179587189043,-1.522717199386986
201,1.3416435810532492,-1.4234272307115428,-1.585280478491932,-1.760179587189043,-1.522717199386986
202,1.3416435810532492,-1.4234272307115428,-1.585280478491932,-1.760179587189043,-1.522717199386986
203,1.3416435810532492,-1.77966693998881,-1.6898459787146014,-1.872409414860834,-1.543041277399961
204,1.3416435810532492,-1.898413509747899,-1.7247011454554908,-1.9098193574180973,-1.549815970070953
205,1.3416435810532492,-1.898413509747899,-1.7247011454554908,-1.9098193574180973,-1.549815970070953
206,1.3416435810532492,-1.898413509747899,-1.7247011454554908,-1.9098193574180973,-1.549815970070953
207,1.3416435810532492,-1.7202936551092656,-1.3649460315941653,-1.4908280007767454,-1.5752210675871718
208,1.3416435810532492,-1.660920370229721,-1.2450276603070567,-1.351164215229628,-1.5836894334259115
209,1.3416435810532492,-1.660920370229721,-1.2450276603070567,-1.351164215229628,-1.5836894334259115
210,1.3416435810532492,-1.660920370229721,-1.2450276603070567,-1.351164215229628,-1.5836894334259115
211,1.3416435810532492,-1.2354118285929852,-1.3881828094214248,-1.7626735833595273,-1.5506628066548267
212,1.3416435810532492,-1.0935756480474066,-1.4359011924595475,-1.8998433727361603,-1.5396539310644652
213,1.3416435810532492,-1.0935756480474066,-1.4359011924595475,-1.8998433727361603,-1.5396539310644652
214,1.3416435810532492,-1.0935756480474066,-1.4359011924595475,-1.8998433727361603,-1.5396539310644652
215,0.9534312751115284,-0.2326630172940112,-1.6910908060982046,-1.937253315293424,-0.935012610178455
216,0.9534312751115284,0.0543078596237876,-1.7761540106444234,-1.949723296145845,-0.7334655032164514
217,0.9534312751115284,0.0543078596237876,-1.7761540106444234,-1.949723296145845,-0.7334655032164514
218,0.9534312751115284,0.0543078596237876,-1.7761540106444234,-1.949723296145845,-0.7334655032164514
219,0.9534312751115284,0.3462265102815481,-1.7288505700675016,-1.93475931912294,-0.8477884420394366
220,0.9534312751115284,0.4435327271674683,-1.7130827565418612,-1.9297713267819712,-0.8858960883137651
221,0.9534312751115284,0.4435327271674683,-1.7130827565418612,-1.9297713267819712,-0.8858960883137651
222,0.9534312751115284,0.4435327271674683,-1.7130827565418612,-1.9297713267819712,-0.8858960883137651
223,0.9534312751115284,-1.2189192494597785,-1.553744851440651,-1.7726495680414642,-1.3889170191348996
224,0.9534312751115284,-1.7730699083355277,-1.5006322164069144,-1.720275648461295,-1.5565906627419446
225,0.9534312751115284,-1.7730699083355277,-1.5006322164069144,-1.720275648461295,-1.5565906627419446
226,0.9534312751115284,-1.7730699083355277,-1.5006322164069144,-1.720275648461295,-1.5565906627419446
227,0.9534312751115284,-1.6345322436165903,-1.657480466740918,-1.8624334301788967,-1.5845362700097856
228,0.9534312751115284,-1.588353022043611,-1.7097632168522523,-1.9098193574180973,-1.593851472432399
229,0.9534312751115284,-1.588353022043611,-1.7097632168522523,-1.9098193574180973,-1.593851472432399
230,0.9534312751115284,-1.588353022043611,-1.7097632168522523,-1.9098193574180973,-1.593851472432399
231,0.9534312751115284,-1.3261210138256228,-1.4234529186235156,-1.5656478858912726,-1.6014730016872647
232,0.9534312751115284,-1.2387103444196268,-1.3280161525472702,-1.4509240620489976,-1.6040135114388867
233,0.9534312751115284,-1.2387103444196268,-1.3280161525472702,-1.4509240620489976,-1.6040135114388867
234,0.9534312751115284,-1.2387103444196268,-1.3280161525472702,-1.4509240620489976,-1.6040135114388867
235,0.9534312751115284,0.072449696670315,-1.4425402718387648,-1.7950955335758223,-1.4566639458448167
236,0.9534312751115284,0.5095030437002953,-1.4807149782692632,-1.9098193574180973,-1.407547423980127
237,0.9534312751115284,0.5095030437002953,-1.4807149782692632,-1.9098193574180973,-1.407547423980127
238,0.9534312751115284,0.5095030437002953,-1.4807149782692632,-1.9098193574180973,-1.407547423980127
239,1.0593073585501798,4.240124443631677,-1.6923356334818078,-1.939747311463908,-0.3710194453183948
240,1.0593073585501798,5.483664910275469,-1.7628758518859893,-1.949723296145845,-0.0255101190978174
241,1.0593073585501798,5.483664910275469,-1.7628758518859893,-1.949723296145845,-0.0255101190978174
242,1.0593073585501798,5.483664910275469,-1.7628758518859893,-1.949723296145845,-0.0255101190978174
243,1.0593073585501798,4.899827608959949,-1.7267758577614964,-1.9422413076343925,0.1142179172413867
244,1.0593073585501798,4.705215175188108,-1.7147425263866656,-1.939747311463908,0.1607939293544545
245,1.0593073585501798,4.705215175188108,-1.7147425263866656,-1.939747311463908,0.1607939293544545
246,1.0593073585501798,4.705215175188108,-1.7147425263866656,-1.939747311463908,0.1607939293544545
247,1.0593073585501798,0.1730544293828764,-1.5628735855870746,-1.790107541234854,-1.1551901219856855
248,1.0593073585501798,-1.3376658192188675,-1.5122506053205442,-1.7402276178251692,-1.593851472432399
249,1.0593073585501798,-1.3376658192188675,-1.5122506053205442,-1.7402276178251692,-1.593851472432399
250,1.0593073585501798,-1.3376658192188675,-1.5122506053205442,-1.7402276178251692,-1.593851472432399
251,1.0593073585501798,-0.8082540290429288,-1.6666092008873414,-1.867421422519865,-1.6040135114388867
252,1.0593073585501798,-0.6317834323176158,-1.718062066076274,-1.9098193574180973,-1.6074008577743826
253,1.0593073585501798,-0.6317834323176158,-1.718062066076274,-1.9098193574180973,-1.6074008577743826
254,1.0593073585501798,-0.6317834323176158,-1.718062066076274,-1.9098193574180973,-1.6074008577743826
255,1.0593073585501798,-1.225516281113061,-1.4217931487787114,-1.5880938514256306,-1.6175628967808702
256,1.0593073585501798,-1.4234272307115428,-1.3230368430128572,-1.4808520160948084,-1.620950243116366
257,1.0593073585501798,-1.4234272307115428,-1.3230368430128572,-1.4808520160948084,-1.620950243116366
258,1.0593073585501798,-1.4234272307115428,-1.3230368430128572,-1.4808520160948084,-1.620950243116366
259,1.0593073585501798,0.1202781761566146,-1.4114195872486848,-1.7950955335758223,-1.354196719196067
260,1.0593073585501798,0.6348466451126673,-1.4408805019939606,-1.8998433727361603,-1.2652788778893012
261,1.0593073585501798,0.6348466451126673,-1.4408805019939606,-1.8998433727361603,-1.2652788778893012
262,1.0593073585501798,0.6348466451126673,-1.4408805019939606,-1.8998433727361603,-1.2652788778893012
263,1.1298914141759473,2.618903914837448,-1.6612149488917278,-1.937253315293424,-0.0610772556205241
264,1.1298914141759473,3.2802563380790404,-1.7346597645243167,-1.949723296145845,0.340323285135735
265,1.1298914141759473,3.2802563380790404,-1.7346597645243167,-1.949723296145845,0.340323285135735
266,1.1298914141759473,3.2802563380790404,-1.7346597645243167,-1.949723296145845,0.340323285135735
267,1.1298914141759473,4.165907837532246,-1.7284356276063009,-1.9422413076343925,0.3149181876195164
268,1.1298914141759473,4.461125004016648,-1.7263609153002952,-1.939747311463908,0.3064498217807766
269,1.1298914141759473,4.461125004016648,-1.7263609153002952,-1.939747311463908,0.3064498217807766
270,1.1298914141759473,4.461125004016648,-1.7263609153002952,-1.939747311463908,0.3064498217807766
271,1.1298914141759473,0.220882908869176,-1.58445059356953,-1.5207559548225562,-1.1162356391274832
272,1.1298914141759473,-1.1925311228466475,-1.5371471529926084,-1.3810921692754392,-1.5904641260969032
273,1.1298914141759473,-1.1925311228466475,-1.5371471529926084,-1.3810921692754392,-1.5904641260969032
274,1.1298914141759473,-1.1925311228466475,-1.5371471529926084,-1.3810921692754392,-1.5904641260969032
275,1.1298914141759473,-0.6136415952710884,-1.6852816116413896,-1.7102996637793584,-1.3719802874574205
276,1.1298914141759473,-0.4206784194125686,-1.7346597645243167,-1.8200354952806648,-1.2991523412442596
277,1.1298914141759473,-0.4206784194125686,-1.7346597645243167,-1.8200354952806648,-1.2991523412442596
